"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Avg Daily Max Air Temperature (F)	Avg Daily Min Air Temperature (F)
	"Volusia County, FL"	"12127"	"1987"	"1987"	"Dec"	"12"	72.80	54.04
"Total"	"Volusia County, FL"	"12127"	"1987"	"1987"			79.19	64.17
	"Volusia County, FL"	"12127"	"1988"	"1988"	"Jan"	"1"	65.87	51.21
	"Volusia County, FL"	"12127"	"1988"	"1988"	"Feb"	"2"	67.60	50.13
	"Volusia County, FL"	"12127"	"1988"	"1988"	"Mar"	"3"	72.64	54.09
	"Volusia County, FL"	"12127"	"1988"	"1988"	"Apr"	"4"	80.06	58.94
	"Volusia County, FL"	"12127"	"1988"	"1988"	"May"	"5"	82.78	65.12
	"Volusia County, FL"	"12127"	"1988"	"1988"	"Jun"	"6"	87.11	72.45
	"Volusia County, FL"	"12127"	"1988"	"1988"	"Jul"	"7"	87.03	75.35
	"Volusia County, FL"	"12127"	"1988"	"1988"	"Aug"	"8"	87.28	77.66
	"Volusia County, FL"	"12127"	"1988"	"1988"	"Sep"	"9"	86.17	75.29
	"Volusia County, FL"	"12127"	"1988"	"1988"	"Oct"	"10"	79.67	64.45
	"Volusia County, FL"	"12127"	"1988"	"1988"	"Nov"	"11"	77.98	61.36
	"Volusia County, FL"	"12127"	"1988"	"1988"	"Dec"	"12"	69.77	52.66
"Total"	"Volusia County, FL"	"12127"	"1988"	"1988"			78.68	63.26
	"Volusia County, FL"	"12127"	"1989"	"1989"	"Jan"	"1"	75.15	58.19
	"Volusia County, FL"	"12127"	"1989"	"1989"	"Feb"	"2"	73.05	53.57
	"Volusia County, FL"	"12127"	"1989"	"1989"	"Mar"	"3"	77.86	60.19
	"Volusia County, FL"	"12127"	"1989"	"1989"	"Apr"	"4"	80.36	61.26
	"Volusia County, FL"	"12127"	"1989"	"1989"	"May"	"5"	85.47	66.07
	"Volusia County, FL"	"12127"	"1989"	"1989"	"Jun"	"6"	89.12	75.26
	"Volusia County, FL"	"12127"	"1989"	"1989"	"Jul"	"7"	89.41	76.56
	"Volusia County, FL"	"12127"	"1989"	"1989"	"Aug"	"8"	89.06	77.17
	"Volusia County, FL"	"12127"	"1989"	"1989"	"Sep"	"9"	86.01	75.60
	"Volusia County, FL"	"12127"	"1989"	"1989"	"Oct"	"10"	81.22	67.38
	"Volusia County, FL"	"12127"	"1989"	"1989"	"Nov"	"11"	76.88	59.59
	"Volusia County, FL"	"12127"	"1989"	"1989"	"Dec"	"12"	64.80	45.49
"Total"	"Volusia County, FL"	"12127"	"1989"	"1989"			80.73	64.75
	"Volusia County, FL"	"12127"	"1990"	"1990"	"Jan"	"1"	73.67	55.56
	"Volusia County, FL"	"12127"	"1990"	"1990"	"Feb"	"2"	75.27	60.51
	"Volusia County, FL"	"12127"	"1990"	"1990"	"Mar"	"3"	77.50	59.03
	"Volusia County, FL"	"12127"	"1990"	"1990"	"Apr"	"4"	79.10	60.88
	"Volusia County, FL"	"12127"	"1990"	"1990"	"May"	"5"	87.59	68.70
	"Volusia County, FL"	"12127"	"1990"	"1990"	"Jun"	"6"	89.11	74.65
	"Volusia County, FL"	"12127"	"1990"	"1990"	"Jul"	"7"	89.30	76.51
	"Volusia County, FL"	"12127"	"1990"	"1990"	"Aug"	"8"	89.55	77.83
	"Volusia County, FL"	"12127"	"1990"	"1990"	"Sep"	"9"	87.99	74.35
	"Volusia County, FL"	"12127"	"1990"	"1990"	"Oct"	"10"	82.69	69.47
	"Volusia County, FL"	"12127"	"1990"	"1990"	"Nov"	"11"	76.57	60.51
	"Volusia County, FL"	"12127"	"1990"	"1990"	"Dec"	"12"	75.43	58.21
"Total"	"Volusia County, FL"	"12127"	"1990"	"1990"			82.02	66.39
	"Volusia County, FL"	"12127"	"1991"	"1991"	"Jan"	"1"	73.30	58.41
	"Volusia County, FL"	"12127"	"1991"	"1991"	"Feb"	"2"	72.01	53.16
	"Volusia County, FL"	"12127"	"1991"	"1991"	"Mar"	"3"	76.15	57.00
	"Volusia County, FL"	"12127"	"1991"	"1991"	"Apr"	"4"	82.32	67.23
	"Volusia County, FL"	"12127"	"1991"	"1991"	"May"	"5"	85.18	72.11
	"Volusia County, FL"	"12127"	"1991"	"1991"	"Jun"	"6"	85.91	74.36
	"Volusia County, FL"	"12127"	"1991"	"1991"	"Jul"	"7"	88.00	77.45
	"Volusia County, FL"	"12127"	"1991"	"1991"	"Aug"	"8"	88.47	77.50
	"Volusia County, FL"	"12127"	"1991"	"1991"	"Sep"	"9"	85.68	74.31
	"Volusia County, FL"	"12127"	"1991"	"1991"	"Oct"	"10"	81.42	67.60
	"Volusia County, FL"	"12127"	"1991"	"1991"	"Nov"	"11"	72.82	57.19
	"Volusia County, FL"	"12127"	"1991"	"1991"	"Dec"	"12"	73.33	58.38
"Total"	"Volusia County, FL"	"12127"	"1991"	"1991"			80.44	66.31
	"Volusia County, FL"	"12127"	"1992"	"1992"	"Jan"	"1"	67.82	50.41
	"Volusia County, FL"	"12127"	"1992"	"1992"	"Feb"	"2"	72.62	54.60
	"Volusia County, FL"	"12127"	"1992"	"1992"	"Mar"	"3"	74.69	55.11
	"Volusia County, FL"	"12127"	"1992"	"1992"	"Apr"	"4"	77.13	60.07
	"Volusia County, FL"	"12127"	"1992"	"1992"	"May"	"5"	82.70	64.18
	"Volusia County, FL"	"12127"	"1992"	"1992"	"Jun"	"6"	86.69	75.14
	"Volusia County, FL"	"12127"	"1992"	"1992"	"Jul"	"7"	91.49	76.60
	"Volusia County, FL"	"12127"	"1992"	"1992"	"Aug"	"8"	87.85	77.35
	"Volusia County, FL"	"12127"	"1992"	"1992"	"Sep"	"9"	85.50	75.36
	"Volusia County, FL"	"12127"	"1992"	"1992"	"Oct"	"10"	80.28	65.64
	"Volusia County, FL"	"12127"	"1992"	"1992"	"Nov"	"11"	75.20	62.83
	"Volusia County, FL"	"12127"	"1992"	"1992"	"Dec"	"12"	72.46	55.86
"Total"	"Volusia County, FL"	"12127"	"1992"	"1992"			79.56	64.44
	"Volusia County, FL"	"12127"	"1993"	"1993"	"Jan"	"1"	73.53	60.17
	"Volusia County, FL"	"12127"	"1993"	"1993"	"Feb"	"2"	69.30	51.80
	"Volusia County, FL"	"12127"	"1993"	"1993"	"Mar"	"3"	72.91	53.76
	"Volusia County, FL"	"12127"	"1993"	"1993"	"Apr"	"4"	76.67	55.69
	"Volusia County, FL"	"12127"	"1993"	"1993"	"May"	"5"	82.47	65.82
	"Volusia County, FL"	"12127"	"1993"	"1993"	"Jun"	"6"	88.37	73.69
	"Volusia County, FL"	"12127"	"1993"	"1993"	"Jul"	"7"	91.01	78.52
	"Volusia County, FL"	"12127"	"1993"	"1993"	"Aug"	"8"	91.05	77.07
	"Volusia County, FL"	"12127"	"1993"	"1993"	"Sep"	"9"	87.83	76.10
	"Volusia County, FL"	"12127"	"1993"	"1993"	"Oct"	"10"	83.20	69.03
	"Volusia County, FL"	"12127"	"1993"	"1993"	"Nov"	"11"	76.60	62.36
	"Volusia County, FL"	"12127"	"1993"	"1993"	"Dec"	"12"	67.63	49.57
"Total"	"Volusia County, FL"	"12127"	"1993"	"1993"			80.11	64.54
	"Volusia County, FL"	"12127"	"1994"	"1994"	"Jan"	"1"	68.46	53.77
	"Volusia County, FL"	"12127"	"1994"	"1994"	"Feb"	"2"	73.71	57.82
	"Volusia County, FL"	"12127"	"1994"	"1994"	"Mar"	"3"	76.88	56.70
	"Volusia County, FL"	"12127"	"1994"	"1994"	"Apr"	"4"	81.66	65.14
	"Volusia County, FL"	"12127"	"1994"	"1994"	"May"	"5"	85.03	68.64
	"Volusia County, FL"	"12127"	"1994"	"1994"	"Jun"	"6"	88.04	75.79
	"Volusia County, FL"	"12127"	"1994"	"1994"	"Jul"	"7"	88.20	76.97
	"Volusia County, FL"	"12127"	"1994"	"1994"	"Aug"	"8"	87.00	76.43
	"Volusia County, FL"	"12127"	"1994"	"1994"	"Sep"	"9"	85.65	74.44
	"Volusia County, FL"	"12127"	"1994"	"1994"	"Oct"	"10"	82.10	70.94
	"Volusia County, FL"	"12127"	"1994"	"1994"	"Nov"	"11"	78.66	65.04
	"Volusia County, FL"	"12127"	"1994"	"1994"	"Dec"	"12"	72.39	58.98
"Total"	"Volusia County, FL"	"12127"	"1994"	"1994"			80.67	66.76
	"Volusia County, FL"	"12127"	"1995"	"1995"	"Jan"	"1"	67.77	49.94
	"Volusia County, FL"	"12127"	"1995"	"1995"	"Feb"	"2"	70.09	50.16
	"Volusia County, FL"	"12127"	"1995"	"1995"	"Mar"	"3"	75.72	59.94
	"Volusia County, FL"	"12127"	"1995"	"1995"	"Apr"	"4"	80.32	63.62
	"Volusia County, FL"	"12127"	"1995"	"1995"	"May"	"5"	87.79	70.51
	"Volusia County, FL"	"12127"	"1995"	"1995"	"Jun"	"6"	87.24	73.71
	"Volusia County, FL"	"12127"	"1995"	"1995"	"Jul"	"7"	89.42	77.13
	"Volusia County, FL"	"12127"	"1995"	"1995"	"Aug"	"8"	88.12	76.74
	"Volusia County, FL"	"12127"	"1995"	"1995"	"Sep"	"9"	86.36	75.94
	"Volusia County, FL"	"12127"	"1995"	"1995"	"Oct"	"10"	82.29	70.16
	"Volusia County, FL"	"12127"	"1995"	"1995"	"Nov"	"11"	73.28	56.53
	"Volusia County, FL"	"12127"	"1995"	"1995"	"Dec"	"12"	68.37	52.68
"Total"	"Volusia County, FL"	"12127"	"1995"	"1995"			79.79	64.85
	"Volusia County, FL"	"12127"	"1996"	"1996"	"Jan"	"1"	67.96	49.39
	"Volusia County, FL"	"12127"	"1996"	"1996"	"Feb"	"2"	70.96	49.67
	"Volusia County, FL"	"12127"	"1996"	"1996"	"Mar"	"3"	70.74	51.90
	"Volusia County, FL"	"12127"	"1996"	"1996"	"Apr"	"4"	78.04	59.36
	"Volusia County, FL"	"12127"	"1996"	"1996"	"May"	"5"	84.74	69.51
	"Volusia County, FL"	"12127"	"1996"	"1996"	"Jun"	"6"	86.32	73.78
	"Volusia County, FL"	"12127"	"1996"	"1996"	"Jul"	"7"	90.57	75.45
	"Volusia County, FL"	"12127"	"1996"	"1996"	"Aug"	"8"	87.24	76.23
	"Volusia County, FL"	"12127"	"1996"	"1996"	"Sep"	"9"	86.82	74.91
	"Volusia County, FL"	"12127"	"1996"	"1996"	"Oct"	"10"	81.10	66.81
	"Volusia County, FL"	"12127"	"1996"	"1996"	"Nov"	"11"	75.00	60.20
	"Volusia County, FL"	"12127"	"1996"	"1996"	"Dec"	"12"	71.75	55.54
"Total"	"Volusia County, FL"	"12127"	"1996"	"1996"			79.29	63.60
	"Volusia County, FL"	"12127"	"1997"	"1997"	"Jan"	"1"	70.60	53.82
	"Volusia County, FL"	"12127"	"1997"	"1997"	"Feb"	"2"	75.38	59.73
	"Volusia County, FL"	"12127"	"1997"	"1997"	"Mar"	"3"	80.51	64.16
	"Volusia County, FL"	"12127"	"1997"	"1997"	"Apr"	"4"	78.02	60.26
	"Volusia County, FL"	"12127"	"1997"	"1997"	"May"	"5"	84.29	67.51
	"Volusia County, FL"	"12127"	"1997"	"1997"	"Jun"	"6"	86.47	73.65
	"Volusia County, FL"	"12127"	"1997"	"1997"	"Jul"	"7"	89.55	78.05
	"Volusia County, FL"	"12127"	"1997"	"1997"	"Aug"	"8"	88.34	77.20
	"Volusia County, FL"	"12127"	"1997"	"1997"	"Sep"	"9"	86.92	74.07
	"Volusia County, FL"	"12127"	"1997"	"1997"	"Oct"	"10"	80.75	66.79
	"Volusia County, FL"	"12127"	"1997"	"1997"	"Nov"	"11"	73.52	57.60
	"Volusia County, FL"	"12127"	"1997"	"1997"	"Dec"	"12"	67.83	52.73
"Total"	"Volusia County, FL"	"12127"	"1997"	"1997"			80.21	65.50
	"Volusia County, FL"	"12127"	"1998"	"1998"	"Jan"	"1"	70.31	53.71
	"Volusia County, FL"	"12127"	"1998"	"1998"	"Feb"	"2"	69.31	51.71
	"Volusia County, FL"	"12127"	"1998"	"1998"	"Mar"	"3"	71.47	53.15
	"Volusia County, FL"	"12127"	"1998"	"1998"	"Apr"	"4"	79.75	60.97
	"Volusia County, FL"	"12127"	"1998"	"1998"	"May"	"5"	89.00	67.06
	"Volusia County, FL"	"12127"	"1998"	"1998"	"Jun"	"6"	96.81	75.03
	"Volusia County, FL"	"12127"	"1998"	"1998"	"Jul"	"7"	91.96	77.09
	"Volusia County, FL"	"12127"	"1998"	"1998"	"Aug"	"8"	89.60	77.19
	"Volusia County, FL"	"12127"	"1998"	"1998"	"Sep"	"9"	87.14	75.57
	"Volusia County, FL"	"12127"	"1998"	"1998"	"Oct"	"10"	82.73	69.79
	"Volusia County, FL"	"12127"	"1998"	"1998"	"Nov"	"11"	79.60	65.55
	"Volusia County, FL"	"12127"	"1998"	"1998"	"Dec"	"12"	75.17	60.46
"Total"	"Volusia County, FL"	"12127"	"1998"	"1998"			81.97	65.68
	"Volusia County, FL"	"12127"	"1999"	"1999"	"Jan"	"1"	72.85	55.36
	"Volusia County, FL"	"12127"	"1999"	"1999"	"Feb"	"2"	72.81	53.81
	"Volusia County, FL"	"12127"	"1999"	"1999"	"Mar"	"3"	74.54	52.02
	"Volusia County, FL"	"12127"	"1999"	"1999"	"Apr"	"4"	83.97	61.05
	"Volusia County, FL"	"12127"	"1999"	"1999"	"May"	"5"	84.07	66.21
	"Volusia County, FL"	"12127"	"1999"	"1999"	"Jun"	"6"	85.82	73.25
	"Volusia County, FL"	"12127"	"1999"	"1999"	"Jul"	"7"	90.02	76.47
	"Volusia County, FL"	"12127"	"1999"	"1999"	"Aug"	"8"	90.30	77.15
	"Volusia County, FL"	"12127"	"1999"	"1999"	"Sep"	"9"	86.46	74.06
	"Volusia County, FL"	"12127"	"1999"	"1999"	"Oct"	"10"	80.87	67.27
	"Volusia County, FL"	"12127"	"1999"	"1999"	"Nov"	"11"	74.90	59.85
	"Volusia County, FL"	"12127"	"1999"	"1999"	"Dec"	"12"	70.21	53.60
"Total"	"Volusia County, FL"	"12127"	"1999"	"1999"			80.61	64.23
	"Volusia County, FL"	"12127"	"2000"	"2000"	"Jan"	"1"	68.96	51.23
	"Volusia County, FL"	"12127"	"2000"	"2000"	"Feb"	"2"	71.47	51.87
	"Volusia County, FL"	"12127"	"2000"	"2000"	"Mar"	"3"	78.65	57.52
	"Volusia County, FL"	"12127"	"2000"	"2000"	"Apr"	"4"	79.86	57.01
	"Volusia County, FL"	"12127"	"2000"	"2000"	"May"	"5"	88.97	65.36
	"Volusia County, FL"	"12127"	"2000"	"2000"	"Jun"	"6"	89.53	72.77
	"Volusia County, FL"	"12127"	"2000"	"2000"	"Jul"	"7"	90.03	75.47
	"Volusia County, FL"	"12127"	"2000"	"2000"	"Aug"	"8"	89.39	75.34
	"Volusia County, FL"	"12127"	"2000"	"2000"	"Sep"	"9"	86.50	75.20
	"Volusia County, FL"	"12127"	"2000"	"2000"	"Oct"	"10"	79.78	64.61
	"Volusia County, FL"	"12127"	"2000"	"2000"	"Nov"	"11"	74.70	54.97
	"Volusia County, FL"	"12127"	"2000"	"2000"	"Dec"	"12"	67.90	50.90
"Total"	"Volusia County, FL"	"12127"	"2000"	"2000"			80.51	62.72
	"Volusia County, FL"	"12127"	"2001"	"2001"	"Jan"	"1"	66.02	45.15
	"Volusia County, FL"	"12127"	"2001"	"2001"	"Feb"	"2"	76.23	59.29
	"Volusia County, FL"	"12127"	"2001"	"2001"	"Mar"	"3"	74.50	55.12
	"Volusia County, FL"	"12127"	"2001"	"2001"	"Apr"	"4"	80.50	60.51
	"Volusia County, FL"	"12127"	"2001"	"2001"	"May"	"5"	85.04	66.08
	"Volusia County, FL"	"12127"	"2001"	"2001"	"Jun"	"6"	88.64	74.97
	"Volusia County, FL"	"12127"	"2001"	"2001"	"Jul"	"7"	87.72	76.62
	"Volusia County, FL"	"12127"	"2001"	"2001"	"Aug"	"8"	88.58	76.77
	"Volusia County, FL"	"12127"	"2001"	"2001"	"Sep"	"9"	83.89	74.13
	"Volusia County, FL"	"12127"	"2001"	"2001"	"Oct"	"10"	80.08	66.57
	"Volusia County, FL"	"12127"	"2001"	"2001"	"Nov"	"11"	76.98	63.10
	"Volusia County, FL"	"12127"	"2001"	"2001"	"Dec"	"12"	73.89	58.65
"Total"	"Volusia County, FL"	"12127"	"2001"	"2001"			80.18	64.76
	"Volusia County, FL"	"12127"	"2002"	"2002"	"Jan"	"1"	70.80	52.90
	"Volusia County, FL"	"12127"	"2002"	"2002"	"Feb"	"2"	69.06	51.77
	"Volusia County, FL"	"12127"	"2002"	"2002"	"Mar"	"3"	77.77	58.69
	"Volusia County, FL"	"12127"	"2002"	"2002"	"Apr"	"4"	82.65	66.75
	"Volusia County, FL"	"12127"	"2002"	"2002"	"May"	"5"	85.92	68.45
	"Volusia County, FL"	"12127"	"2002"	"2002"	"Jun"	"6"	85.97	74.36
	"Volusia County, FL"	"12127"	"2002"	"2002"	"Jul"	"7"	88.07	76.96
	"Volusia County, FL"	"12127"	"2002"	"2002"	"Aug"	"8"	87.35	76.54
	"Volusia County, FL"	"12127"	"2002"	"2002"	"Sep"	"9"	87.14	76.34
	"Volusia County, FL"	"12127"	"2002"	"2002"	"Oct"	"10"	84.53	72.24
	"Volusia County, FL"	"12127"	"2002"	"2002"	"Nov"	"11"	74.34	56.37
	"Volusia County, FL"	"12127"	"2002"	"2002"	"Dec"	"12"	68.41	50.37
"Total"	"Volusia County, FL"	"12127"	"2002"	"2002"			80.23	65.22
	"Volusia County, FL"	"12127"	"2003"	"2003"	"Jan"	"1"	63.52	43.25
	"Volusia County, FL"	"12127"	"2003"	"2003"	"Feb"	"2"	72.23	53.73
	"Volusia County, FL"	"12127"	"2003"	"2003"	"Mar"	"3"	79.67	62.89
	"Volusia County, FL"	"12127"	"2003"	"2003"	"Apr"	"4"	78.91	61.13
	"Volusia County, FL"	"12127"	"2003"	"2003"	"May"	"5"	87.16	71.68
	"Volusia County, FL"	"12127"	"2003"	"2003"	"Jun"	"6"	87.27	74.77
	"Volusia County, FL"	"12127"	"2003"	"2003"	"Jul"	"7"	88.44	76.58
	"Volusia County, FL"	"12127"	"2003"	"2003"	"Aug"	"8"	87.15	76.50
	"Volusia County, FL"	"12127"	"2003"	"2003"	"Sep"	"9"	85.71	74.53
	"Volusia County, FL"	"12127"	"2003"	"2003"	"Oct"	"10"	81.86	68.65
	"Volusia County, FL"	"12127"	"2003"	"2003"	"Nov"	"11"	77.80	63.38
	"Volusia County, FL"	"12127"	"2003"	"2003"	"Dec"	"12"	67.91	50.13
"Total"	"Volusia County, FL"	"12127"	"2003"	"2003"			79.84	64.82
	"Volusia County, FL"	"12127"	"2004"	"2004"	"Jan"	"1"	68.72	51.03
	"Volusia County, FL"	"12127"	"2004"	"2004"	"Feb"	"2"	71.31	54.82
	"Volusia County, FL"	"12127"	"2004"	"2004"	"Mar"	"3"	75.33	57.02
	"Volusia County, FL"	"12127"	"2004"	"2004"	"Apr"	"4"	78.08	56.92
	"Volusia County, FL"	"12127"	"2004"	"2004"	"May"	"5"	85.72	66.41
	"Volusia County, FL"	"12127"	"2004"	"2004"	"Jun"	"6"	89.70	75.34
	"Volusia County, FL"	"12127"	"2004"	"2004"	"Jul"	"7"	89.61	77.03
	"Volusia County, FL"	"12127"	"2004"	"2004"	"Aug"	"8"	88.06	77.43
	"Volusia County, FL"	"12127"	"2004"	"2004"	"Sep"	"9"	86.05	75.76
	"Volusia County, FL"	"12127"	"2004"	"2004"	"Oct"	"10"	82.06	68.91
	"Volusia County, FL"	"12127"	"2004"	"2004"	"Nov"	"11"	77.30	62.31
	"Volusia County, FL"	"12127"	"2004"	"2004"	"Dec"	"12"	68.85	52.78
"Total"	"Volusia County, FL"	"12127"	"2004"	"2004"			80.08	64.67
	"Volusia County, FL"	"12127"	"2005"	"2005"	"Jan"	"1"	70.58	54.53
	"Volusia County, FL"	"12127"	"2005"	"2005"	"Feb"	"2"	71.53	53.71
	"Volusia County, FL"	"12127"	"2005"	"2005"	"Mar"	"3"	73.44	53.87
	"Volusia County, FL"	"12127"	"2005"	"2005"	"Apr"	"4"	76.75	56.51
	"Volusia County, FL"	"12127"	"2005"	"2005"	"May"	"5"	82.53	67.35
	"Volusia County, FL"	"12127"	"2005"	"2005"	"Jun"	"6"	85.87	74.39
	"Volusia County, FL"	"12127"	"2005"	"2005"	"Jul"	"7"	89.94	77.95
	"Volusia County, FL"	"12127"	"2005"	"2005"	"Aug"	"8"	90.07	79.04
	"Volusia County, FL"	"12127"	"2005"	"2005"	"Sep"	"9"	87.08	74.83
	"Volusia County, FL"	"12127"	"2005"	"2005"	"Oct"	"10"	80.35	68.41
	"Volusia County, FL"	"12127"	"2005"	"2005"	"Nov"	"11"	76.94	61.83
	"Volusia County, FL"	"12127"	"2005"	"2005"	"Dec"	"12"	67.96	50.95
"Total"	"Volusia County, FL"	"12127"	"2005"	"2005"			79.46	64.51
	"Volusia County, FL"	"12127"	"2006"	"2006"	"Jan"	"1"	71.52	52.23
	"Volusia County, FL"	"12127"	"2006"	"2006"	"Feb"	"2"	69.75	49.29
	"Volusia County, FL"	"12127"	"2006"	"2006"	"Mar"	"3"	74.92	54.43
	"Volusia County, FL"	"12127"	"2006"	"2006"	"Apr"	"4"	83.13	61.43
	"Volusia County, FL"	"12127"	"2006"	"2006"	"May"	"5"	87.51	64.15
	"Volusia County, FL"	"12127"	"2006"	"2006"	"Jun"	"6"	88.36	73.57
	"Volusia County, FL"	"12127"	"2006"	"2006"	"Jul"	"7"	89.27	75.52
	"Volusia County, FL"	"12127"	"2006"	"2006"	"Aug"	"8"	90.51	76.98
	"Volusia County, FL"	"12127"	"2006"	"2006"	"Sep"	"9"	87.63	74.37
	"Volusia County, FL"	"12127"	"2006"	"2006"	"Oct"	"10"	83.17	65.67
	"Volusia County, FL"	"12127"	"2006"	"2006"	"Nov"	"11"	74.15	57.54
	"Volusia County, FL"	"12127"	"2006"	"2006"	"Dec"	"12"	74.96	60.99
"Total"	"Volusia County, FL"	"12127"	"2006"	"2006"			81.31	63.94
	"Volusia County, FL"	"12127"	"2007"	"2007"	"Jan"	"1"	70.77	56.74
	"Volusia County, FL"	"12127"	"2007"	"2007"	"Feb"	"2"	69.60	49.84
	"Volusia County, FL"	"12127"	"2007"	"2007"	"Mar"	"3"	75.85	56.76
	"Volusia County, FL"	"12127"	"2007"	"2007"	"Apr"	"4"	80.33	57.24
	"Volusia County, FL"	"12127"	"2007"	"2007"	"May"	"5"	83.16	65.10
	"Volusia County, FL"	"12127"	"2007"	"2007"	"Jun"	"6"	87.71	72.19
	"Volusia County, FL"	"12127"	"2007"	"2007"	"Jul"	"7"	89.24	76.67
	"Volusia County, FL"	"12127"	"2007"	"2007"	"Aug"	"8"	91.26	77.84
	"Volusia County, FL"	"12127"	"2007"	"2007"	"Sep"	"9"	86.59	76.08
	"Volusia County, FL"	"12127"	"2007"	"2007"	"Oct"	"10"	83.05	72.35
	"Volusia County, FL"	"12127"	"2007"	"2007"	"Nov"	"11"	74.77	58.67
	"Volusia County, FL"	"12127"	"2007"	"2007"	"Dec"	"12"	74.02	59.24
"Total"	"Volusia County, FL"	"12127"	"2007"	"2007"			80.60	65.00
	"Volusia County, FL"	"12127"	"2008"	"2008"	"Jan"	"1"	69.19	53.35
	"Volusia County, FL"	"12127"	"2008"	"2008"	"Feb"	"2"	75.23	55.02
	"Volusia County, FL"	"12127"	"2008"	"2008"	"Mar"	"3"	74.46	54.95
	"Volusia County, FL"	"12127"	"2008"	"2008"	"Apr"	"4"	77.97	60.66
	"Volusia County, FL"	"12127"	"2008"	"2008"	"May"	"5"	85.50	65.02
	"Volusia County, FL"	"12127"	"2008"	"2008"	"Jun"	"6"	89.74	73.25
	"Volusia County, FL"	"12127"	"2008"	"2008"	"Jul"	"7"	88.13	75.77
	"Volusia County, FL"	"12127"	"2008"	"2008"	"Aug"	"8"	87.73	75.42
	"Volusia County, FL"	"12127"	"2008"	"2008"	"Sep"	"9"	86.17	74.33
	"Volusia County, FL"	"12127"	"2008"	"2008"	"Oct"	"10"	79.21	65.18
	"Volusia County, FL"	"12127"	"2008"	"2008"	"Nov"	"11"	70.95	52.87
	"Volusia County, FL"	"12127"	"2008"	"2008"	"Dec"	"12"	72.06	55.25
"Total"	"Volusia County, FL"	"12127"	"2008"	"2008"			79.70	63.45
	"Volusia County, FL"	"12127"	"2009"	"2009"	"Jan"	"1"	67.56	47.50
	"Volusia County, FL"	"12127"	"2009"	"2009"	"Feb"	"2"	68.06	46.52
	"Volusia County, FL"	"12127"	"2009"	"2009"	"Mar"	"3"	75.44	55.92
	"Volusia County, FL"	"12127"	"2009"	"2009"	"Apr"	"4"	81.10	57.99
	"Volusia County, FL"	"12127"	"2009"	"2009"	"May"	"5"	85.85	69.18
	"Volusia County, FL"	"12127"	"2009"	"2009"	"Jun"	"6"	91.98	74.69
	"Volusia County, FL"	"12127"	"2009"	"2009"	"Jul"	"7"	93.96	75.54
	"Volusia County, FL"	"12127"	"2009"	"2009"	"Aug"	"8"	93.57	75.49
	"Volusia County, FL"	"12127"	"2009"	"2009"	"Sep"	"9"	91.02	71.36
	"Volusia County, FL"	"12127"	"2009"	"2009"	"Oct"	"10"	88.07	69.77
	"Volusia County, FL"	"12127"	"2009"	"2009"	"Nov"	"11"	78.27	59.04
	"Volusia County, FL"	"12127"	"2009"	"2009"	"Dec"	"12"	71.00	55.44
"Total"	"Volusia County, FL"	"12127"	"2009"	"2009"			82.24	63.31
	"Volusia County, FL"	"12127"	"2010"	"2010"	"Jan"	"1"	61.55	42.98
	"Volusia County, FL"	"12127"	"2010"	"2010"	"Feb"	"2"	61.88	42.67
	"Volusia County, FL"	"12127"	"2010"	"2010"	"Mar"	"3"	68.83	48.86
	"Volusia County, FL"	"12127"	"2010"	"2010"	"Apr"	"4"	79.37	59.98
	"Volusia County, FL"	"12127"	"2010"	"2010"	"May"	"5"	86.12	70.68
	"Volusia County, FL"	"12127"	"2010"	"2010"	"Jun"	"6"	91.60	76.02
	"Volusia County, FL"	"12127"	"2010"	"2010"	"Jul"	"7"	91.23	76.61
	"Volusia County, FL"	"12127"	"2010"	"2010"	"Aug"	"8"	89.93	78.32
	"Volusia County, FL"	"12127"	"2010"	"2010"	"Sep"	"9"	88.61	74.18
	"Volusia County, FL"	"12127"	"2010"	"2010"	"Oct"	"10"	84.83	62.68
	"Volusia County, FL"	"12127"	"2010"	"2010"	"Nov"	"11"	76.41	56.28
	"Volusia County, FL"	"12127"	"2010"	"2010"	"Dec"	"12"	62.12	36.88
"Total"	"Volusia County, FL"	"12127"	"2010"	"2010"			78.62	60.59
	"Volusia County, FL"	"12127"	"2011"	"2011"	"Jan"	"1"	66.60	46.11
	"Volusia County, FL"	"12127"	"2011"	"2011"	"Feb"	"2"	74.59	53.96
	"Volusia County, FL"	"12127"	"2011"	"2011"	"Mar"	"3"	78.51	55.23
	"Volusia County, FL"	"12127"	"2011"	"2011"	"Apr"	"4"	85.45	62.74
	"Volusia County, FL"	"12127"	"2011"	"2011"	"May"	"5"	89.22	63.97
	"Volusia County, FL"	"12127"	"2011"	"2011"	"Jun"	"6"	92.78	72.80
	"Volusia County, FL"	"12127"	"2011"	"2011"	"Jul"	"7"	90.17	76.22
	"Volusia County, FL"	"12127"	"2011"	"2011"	"Aug"	"8"	91.97	77.92
	"Volusia County, FL"	"12127"	"2011"	"2011"	"Sep"	"9"	88.04	74.51
	"Volusia County, FL"	"12127"	"2011"	"2011"	"Oct"	"10"	79.29	63.29
	"Volusia County, FL"	"12127"	"2011"	"2011"	"Nov"	"11"	76.17	60.07
	"Volusia County, FL"	"12127"	"2011"	"2011"	"Dec"	"12"	73.41	55.48
